id,proposal_id,create_date,client_rating,freelancer_rating,client_rating_description,freelancer_rating_description,status
1644,902,2019-02-01,2.7,4.7,Nulla tellus.,Morbi a ipsum.,cancelled
1645,1599,2018-04-08,3.6,2.6,Nullam porttitor lacus at turpis.,Aliquam non mauris.,cancelled
1646,442,2019-11-13,,,,,ongoing
1647,879,2018-07-27,4.9,4.0,Nulla facilisi.,Aenean lectus.,cancelled
1648,947,2019-12-17,,,,,dispute
1649,1318,2019-10-06,2.4,3.0,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Integer ac leo.,complete
1650,2071,2020-05-13,4.8,1.8,Morbi porttitor lorem id ligula.,Duis ac nibh.,complete
1651,279,2018-03-15,,,,,ongoing
1652,1788,2018-11-01,,,,,ongoing
1653,708,2020-01-17,,,,,ongoing
1654,1003,2019-08-31,2.5,1.4,Nullam porttitor lacus at turpis.,In hac habitasse platea dictumst.,complete
1655,1645,2020-09-09,1.6,2.3,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.","Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",cancelled
1656,581,2020-04-26,,,,,ongoing
1657,1927,2018-12-11,2.5,1.2,In quis justo.,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",complete
1658,1444,2019-04-25,,,,,ongoing
1659,1184,2020-07-12,4.6,3.5,Quisque id justo sit amet sapien dignissim vestibulum.,Pellentesque viverra pede ac diam.,cancelled
1660,2533,2018-10-21,2.2,1.3,Proin at turpis a pede posuere nonummy.,Nulla suscipit ligula in lacus.,complete
1661,1343,2019-01-08,3.2,1.1,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",Morbi a ipsum.,complete
1662,248,2020-03-26,3.0,1.7,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",Curabitur at ipsum ac tellus semper interdum.,cancelled
1663,530,2018-07-29,2.2,1.6,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Nunc nisl.,complete
1664,960,2020-06-12,2.7,4.2,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",Donec ut mauris eget massa tempor convallis.,complete
1665,2116,2018-07-20,,,,,ongoing
1666,415,2018-02-12,,,,,ongoing
1667,1449,2018-01-22,,,,,ongoing
1668,271,2020-01-09,,,,,dispute
1669,1726,2020-09-03,,,,,dispute
1670,627,2018-12-27,,,,,dispute
1671,2265,2018-08-15,,,,,ongoing
1672,1679,2019-08-09,1.7,4.6,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Quisque id justo sit amet sapien dignissim vestibulum.,cancelled
1673,107,2018-10-10,,,,,ongoing
1674,1869,2018-05-30,,,,,dispute
1675,2532,2018-10-13,1.8,1.1,In hac habitasse platea dictumst.,Etiam vel augue.,cancelled
1676,2488,2018-09-24,4.1,4.5,Proin at turpis a pede posuere nonummy.,Nulla suscipit ligula in lacus.,complete
1677,1642,2019-07-10,3.5,4.6,Integer tincidunt ante vel ipsum.,Pellentesque at nulla.,complete
1678,260,2018-08-24,,,,,dispute
1679,2357,2019-07-01,1.7,2.3,In blandit ultrices enim.,Duis mattis egestas metus.,complete
1680,1401,2020-02-21,,,,,ongoing
1681,1989,2020-06-11,,,,,ongoing
1682,1785,2019-02-12,,,,,dispute
1683,1019,2018-04-17,,,,,dispute
1684,2054,2019-05-16,4.9,1.4,Maecenas rhoncus aliquam lacus.,Sed accumsan felis.,complete
1685,2266,2018-06-05,4.0,1.6,Suspendisse potenti.,Donec ut mauris eget massa tempor convallis.,complete
1686,1761,2019-12-04,4.0,1.6,Curabitur gravida nisi at nibh.,Nulla justo.,cancelled
1687,1016,2018-09-07,,,,,dispute
1688,1495,2019-02-03,4.3,2.2,Vivamus in felis eu sapien cursus vestibulum.,Praesent blandit lacinia erat.,cancelled
1689,547,2018-10-05,4.9,1.7,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",Nunc nisl.,cancelled
1690,21,2020-01-02,,,,,ongoing
1691,1902,2019-06-24,4.1,3.8,Sed ante.,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",complete
1692,40,2020-03-18,,,,,dispute
1693,2551,2019-11-15,4.6,4.3,Morbi ut odio.,Donec vitae nisi.,complete
1694,937,2019-08-16,,,,,ongoing
1695,1219,2018-10-17,,,,,ongoing
1696,711,2019-12-12,,,,,ongoing
1697,47,2020-01-14,,,,,ongoing
1698,2416,2018-07-30,3.2,1.2,Vivamus tortor.,Nulla nisl.,complete
1699,834,2018-06-17,2.7,3.9,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Cras pellentesque volutpat dui.,complete
1700,443,2018-08-24,4.6,3.3,Phasellus sit amet erat.,Nulla suscipit ligula in lacus.,complete
1701,1888,2018-01-24,,,,,dispute
1702,986,2020-01-17,,,,,dispute
1703,2113,2019-12-01,,,,,ongoing
1704,281,2018-12-27,,,,,dispute
1705,37,2020-06-06,,,,,dispute
1706,1205,2018-11-04,3.9,1.8,Integer ac neque.,Nulla tempus.,cancelled
1707,158,2018-08-29,,,,,dispute
1708,1228,2019-06-19,2.3,2.1,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",cancelled
1709,1330,2018-02-04,4.4,1.2,In hac habitasse platea dictumst.,Aenean sit amet justo.,cancelled
1710,2199,2019-10-09,,,,,ongoing
1711,1181,2020-03-08,4.1,5.0,Nam dui.,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",cancelled
1712,1904,2019-02-05,3.3,1.4,Donec ut mauris eget massa tempor convallis.,Quisque id justo sit amet sapien dignissim vestibulum.,complete
1713,1581,2018-07-24,3.3,4.1,Mauris lacinia sapien quis libero.,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",complete
1714,2120,2018-04-21,4.9,4.0,Ut tellus.,Praesent lectus.,cancelled
1715,1349,2018-02-09,,,,,ongoing
1716,1436,2019-10-27,4.5,4.8,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",Nulla suscipit ligula in lacus.,complete
1717,1109,2020-01-17,,,,,dispute
1718,2355,2018-05-24,1.4,2.1,Suspendisse accumsan tortor quis turpis.,Cras pellentesque volutpat dui.,cancelled
1719,907,2018-05-05,,,,,ongoing
1720,1892,2019-10-10,,,,,ongoing
1721,2243,2020-08-30,3.8,3.5,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",Fusce consequat.,complete
1722,2247,2019-08-24,2.0,1.1,Integer ac neque.,Etiam vel augue.,cancelled
1723,1019,2019-06-19,2.9,1.7,Donec quis orci eget orci vehicula condimentum.,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",cancelled
1724,2075,2019-02-01,1.4,3.6,Curabitur gravida nisi at nibh.,In blandit ultrices enim.,complete
1725,237,2018-07-09,,,,,dispute
1726,2417,2019-04-13,2.6,2.7,Suspendisse accumsan tortor quis turpis.,Donec ut mauris eget massa tempor convallis.,complete
1727,945,2018-06-29,1.2,4.2,Cras pellentesque volutpat dui.,Fusce posuere felis sed lacus.,cancelled
1728,804,2020-05-18,,,,,ongoing
1729,1577,2019-10-03,,,,,dispute
1730,1757,2018-10-28,,,,,dispute
1731,402,2020-04-13,3.3,4.9,Vivamus vestibulum sagittis sapien.,Aenean auctor gravida sem.,cancelled
1732,2408,2019-12-14,,,,,ongoing
1733,276,2019-08-02,,,,,ongoing
1734,1746,2019-06-08,,,,,dispute
1735,397,2019-10-06,1.1,1.7,Nullam molestie nibh in lectus.,Nulla ut erat id mauris vulputate elementum.,cancelled
1736,790,2020-08-19,,,,,ongoing
1737,983,2018-09-05,3.7,1.4,Donec ut mauris eget massa tempor convallis.,Suspendisse potenti.,complete
1738,1637,2018-10-18,4.0,4.3,Nullam porttitor lacus at turpis.,Vestibulum ac est lacinia nisi venenatis tristique.,cancelled
1739,263,2019-02-17,,,,,ongoing
1740,483,2018-07-01,,,,,ongoing
1741,2219,2019-09-05,1.8,1.4,Nunc purus.,In eleifend quam a odio.,complete
1742,249,2019-08-22,,,,,dispute
1743,1718,2019-07-22,,,,,dispute
1744,20,2018-10-14,,,,,ongoing
1745,1721,2018-05-25,2.1,2.2,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",Sed ante.,cancelled
1746,1012,2020-08-13,,,,,ongoing
1747,2127,2019-08-03,,,,,ongoing
1748,1342,2018-12-15,3.6,4.3,Praesent blandit lacinia erat.,Morbi non lectus.,cancelled
1749,2213,2019-10-02,,,,,ongoing
1750,1,2020-03-27,,,,,ongoing
1751,1919,2020-02-22,3.4,4.6,Nulla justo.,Cras pellentesque volutpat dui.,cancelled
1752,1501,2020-07-21,1.4,1.9,Pellentesque at nulla.,Ut tellus.,complete
1753,1221,2018-04-14,3.2,1.2,Donec quis orci eget orci vehicula condimentum.,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,complete
1754,1065,2019-05-25,,,,,dispute
1755,1715,2019-01-16,,,,,ongoing
1756,2395,2018-02-23,,,,,dispute
1757,444,2019-02-21,,,,,dispute
1758,977,2020-06-06,,,,,ongoing
1759,1831,2018-06-26,,,,,dispute
1760,398,2018-05-07,1.3,4.8,Pellentesque ultrices mattis odio.,Curabitur at ipsum ac tellus semper interdum.,complete
1761,378,2019-06-26,4.0,2.8,Proin eu mi.,Proin interdum mauris non ligula pellentesque ultrices.,complete
1762,2196,2020-01-24,2.3,4.4,Nam dui.,Mauris lacinia sapien quis libero.,complete
1763,1109,2019-11-04,2.9,4.3,Cras non velit nec nisi vulputate nonummy.,Praesent blandit.,cancelled
1764,532,2018-03-01,3.0,3.8,Curabitur at ipsum ac tellus semper interdum.,Integer tincidunt ante vel ipsum.,complete
1765,2537,2019-03-30,,,,,dispute
1766,1790,2018-01-01,1.4,4.7,Proin at turpis a pede posuere nonummy.,Etiam justo.,complete
1767,548,2019-06-11,,,,,dispute
1768,1499,2020-07-16,,,,,dispute
1769,1342,2018-05-31,3.5,1.1,Cras non velit nec nisi vulputate nonummy.,In hac habitasse platea dictumst.,cancelled
1770,1699,2020-08-31,,,,,ongoing
1771,1790,2019-12-21,,,,,ongoing
1772,2284,2020-04-08,,,,,ongoing
1773,1777,2018-01-04,,,,,ongoing
1774,992,2020-09-10,2.0,1.9,Curabitur convallis.,Donec semper sapien a libero.,cancelled
1775,2535,2020-04-03,2.2,3.1,Nulla mollis molestie lorem.,Pellentesque eget nunc.,complete
1776,2096,2018-10-15,4.3,1.8,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Sed accumsan felis.,complete
1777,120,2018-08-23,2.0,2.2,Mauris lacinia sapien quis libero.,Morbi ut odio.,complete
1778,997,2019-11-28,1.9,3.5,Sed ante.,Sed vel enim sit amet nunc viverra dapibus.,complete
1779,1072,2019-12-29,3.1,2.0,Maecenas ut massa quis augue luctus tincidunt.,Integer non velit.,complete
1780,598,2019-12-28,,,,,ongoing
1781,367,2018-05-03,2.9,2.1,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",Cras non velit nec nisi vulputate nonummy.,complete
1782,533,2020-06-17,,,,,ongoing
1783,456,2020-05-12,4.3,2.8,Maecenas pulvinar lobortis est.,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",cancelled
1784,1794,2018-08-28,2.5,4.8,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",In hac habitasse platea dictumst.,cancelled
1785,1698,2019-07-15,4.6,2.0,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",In quis justo.,cancelled
1786,1640,2020-01-14,,,,,ongoing
1787,2017,2019-05-14,3.5,1.8,Cras in purus eu magna vulputate luctus.,Aenean sit amet justo.,cancelled
1788,123,2019-07-13,2.0,4.9,Suspendisse potenti.,Ut tellus.,cancelled
1789,2072,2020-01-05,3.8,4.6,Etiam faucibus cursus urna.,Pellentesque eget nunc.,cancelled
1790,245,2020-08-21,,,,,ongoing
1791,1277,2018-05-16,,,,,ongoing
1792,702,2018-11-25,,,,,ongoing
1793,792,2019-08-28,4.6,4.2,Morbi porttitor lorem id ligula.,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",complete
1794,1915,2018-07-14,,,,,ongoing
1795,2351,2018-05-14,,,,,ongoing
1796,342,2020-05-09,2.7,3.3,Nullam molestie nibh in lectus.,Suspendisse potenti.,complete
1797,307,2018-05-19,1.5,4.7,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",Vivamus in felis eu sapien cursus vestibulum.,complete
1798,294,2018-09-06,2.4,1.1,Donec dapibus.,Suspendisse accumsan tortor quis turpis.,complete
1799,401,2020-08-17,,,,,dispute
1800,1427,2020-07-20,1.3,3.8,Cras non velit nec nisi vulputate nonummy.,Nulla justo.,complete
